Source,Destination,Distance
91,34,881
91,35,785
91,36,127
91,37,402
91,38,234
91,39,300
91,40,791
91,41,506
91,42,389
91,43,420
91,44,205
91,45,652
91,46,420
91,47,395
91,48,426
91,49,779
91,50,408
91,51,731
91,52,540
91,53,569
91,54,910
91,55,710
91,56,520
91,57,574
91,58,546
91,59,772
91,60,215
91,61,822
91,62,595
91,63,340
91,64,698
91,65,370
91,66,311
91,67,907
91,68,596
91,69,554
91,70,792
91,71,299
91,72,490
91,73,390
91,74,620
91,75,1005
91,76,692
91,77,901
91,78,793
91,79,497
91,80,877
91,81,417
91,82,568
91,83,711
91,84,373
91,85,211
91,86,191
91,87,283
91,88,118
91,89,622
91,90,657
91,91,0
91,92,329
91,93,833
91,94,890
91,95,61
91,96,295
91,97,148
91,98,606
91,99,873
91,100,689
91,101,1080
91,102,592
91,103,690
91,104,603
91,105,526
91,106,400
91,107,555
91,108,461
91,109,197
91,110,561
91,111,265
91,112,450
91,113,622
91,114,222
91,115,64
91,116,885
91,117,724
91,118,234
91,119,600
91,120,639
91,121,191
91,122,905
91,123,98
91,124,727
91,125,205
91,126,207
91,127,521
91,128,459
91,129,336
91,130,178
91,131,171
91,132,163
91,133,873
91,134,273
91,135,225
91,136,130
91,137,954
91,138,470
91,139,486
91,140,639
91,141,328
91,142,577
91,143,358
91,144,720
91,145,808
91,146,214
91,147,704
91,148,501
91,149,864
91,150,788
91,151,559
91,152,573
91,153,793
91,154,266
91,155,552
91,156,706
91,157,606
91,158,874
91,159,348
91,160,108
91,161,776
91,162,588
91,163,428
91,164,198
91,165,732
91,166,515
91,167,585
91,168,612
91,169,117
91,170,771
91,171,700
91,172,457
91,173,644
91,174,272
91,175,159
91,176,522
91,177,693
91,178,474
91,179,572
91,180,596
91,181,160
91,182,656
91,183,536
91,184,272
91,185,740
91,186,398
91,187,529
91,188,450
91,189,554
91,190,694
91,191,788
91,192,407
91,193,911
91,194,257
91,195,605
91,196,370
91,197,657
91,198,685
91,199,425
91,200,214
92,1,609
92,2,464
92,3,581
92,4,706
92,5,531
92,6,391
92,7,223
92,8,599
92,9,406
92,10,283
92,11,835
92,12,337
92,13,288
92,14,583
92,15,416
92,16,475
92,17,467
92,18,718
92,19,401
92,20,132
92,21,31
92,22,334
92,23,643
92,24,848
92,25,350
92,26,626
92,27,700
92,28,307
92,29,123
92,30,874
92,31,693
92,32,452
92,33,549
92,34,690
92,35,512
92,36,406
92,37,278
92,38,317
92,39,540
92,40,989
92,41,185
92,42,304
92,43,386
92,44,127
92,45,813
92,46,99
92,47,402
92,48,641
92,49,556
92,50,366
92,51,783
92,52,215
92,53,567
92,54,757
92,55,838
92,56,722
92,57,567
92,58,377
92,59,608
92,60,507
92,61,605
92,62,720
92,63,636
92,64,443
92,65,433
92,66,218
92,67,767
92,68,483
92,69,437
92,70,704
92,71,192
92,72,161
92,73,114
92,74,335
92,75,857
92,76,402
92,77,776
92,78,644
92,79,234
92,80,695
92,81,689
92,82,451
92,83,387
92,84,114
92,85,135
92,86,387
92,87,502
92,88,371
92,89,300
92,90,666
92,91,329
92,92,0
92,93,761
92,94,709
92,95,345
92,96,130
92,97,474
92,98,824
92,99,818
92,100,739
92,101,962
92,102,372
92,103,563
92,104,594
92,105,206
92,106,589
92,107,764
92,108,137
92,109,139
92,110,744
92,111,275
92,112,462
92,113,298
92,114,120
92,115,266
92,116,852
92,117,780
92,118,495
92,119,337
92,120,318
92,121,242
92,122,868
92,123,424
92,124,419
92,125,460
92,126,286
92,127,193
92,128,260
92,129,30
92,130,487
92,131,450
92,132,375
92,133,679
92,134,585
92,135,170
92,136,402
92,137,884
92,138,659
92,139,227
92,140,333
92,141,623
92,142,705
92,143,371
92,144,429
92,145,585
92,146,375
92,147,446
92,148,622
92,149,813
92,150,884
92,151,714
92,152,805
92,153,532
92,154,110
92,155,588
92,156,787
92,157,384
92,158,835
92,159,414
92,160,432
92,161,989
92,162,399
92,163,317
92,164,151
92,165,938
92,166,626
92,167,742
92,168,302
92,169,437
92,170,836
92,171,897
92,172,722
92,173,515
92,174,94
92,175,481
92,176,205
92,177,706
92,178,154
92,179,363
92,180,648
92,181,225
92,182,328
92,183,776
92,184,225
92,185,713
92,186,79
92,187,202
92,188,159
92,189,792
92,190,383
92,191,546
92,192,587
92,193,874
92,194,256
92,195,304
92,196,389
92,197,619
92,198,517
92,199,199
92,200,141
93,1,446
93,2,846
93,3,253
93,4,58
93,5,318
93,6,859
93,7,568
93,8,224
93,9,368
93,10,779
93,11,143
93,12,998
93,13,754
93,14,459
93,15,903
93,16,597
93,17,699
93,18,471
93,19,525
93,20,663
93,21,742
93,22,847
93,23,514
93,24,366
93,25,586
93,26,267
93,27,275
93,28,801
93,29,858
93,30,153
93,31,364
93,32,418
93,33,315
93,34,313
93,35,548
93,36,763
93,37,487
93,38,599
93,39,691
93,40,714
93,41,711
93,42,474
93,43,417
93,44,793
93,45,550
93,46,806
93,47,438
93,48,647
93,49,398
93,50,432
93,51,295
93,52,832
93,53,276
93,54,217
93,55,481
93,56,625
93,57,270
93,58,396
93,59,246
93,60,1035
93,61,379
93,62,459
93,63,830
93,64,493
93,65,474
93,66,571
93,67,182
93,68,279
93,69,324
93,70,64
93,71,596
93,72,790
93,73,658
93,74,588
93,75,249
93,76,599
93,77,144
93,78,203
93,79,576
93,80,285
93,81,785
93,82,310
93,83,769
93,84,872
93,85,825
93,86,668
93,87,660
93,88,740
93,89,729
93,90,227
93,91,833
93,92,761
93,93,0
93,94,284
93,95,783
93,96,648
93,97,872
93,98,692
93,99,66
93,100,295
93,101,262
93,102,448
93,103,213
93,104,244
93,105,856
93,106,595
93,107,653
93,108,813
93,109,808
93,110,588
93,111,576
93,112,386
93,113,738
93,114,725
93,115,816
93,116,125
93,117,304
93,118,1066
93,119,535
93,120,724
93,121,656
93,122,130
93,123,851
93,124,675
93,125,1038
93,126,628
93,127,808
93,128,508
93,129,731
93,130,989
93,131,1001
93,132,692
93,133,317
93,134,863
93,135,668
93,136,964
93,137,124
93,138,593
93,139,575
93,140,655
93,141,825
93,142,465
93,143,475
93,144,605
93,145,397
93,146,1025
93,147,500
93,148,463
93,149,69
93,150,419
93,151,522
93,152,721
93,153,510
93,154,685
93,155,322
93,156,364
93,157,445
93,158,105
93,159,494
93,160,850
93,161,752
93,162,395
93,163,449
93,164,719
93,165,706
93,166,441
93,167,529
93,168,671
93,169,838
93,170,334
93,171,668
93,172,779
93,173,256
93,174,832
93,175,951
93,176,865
93,177,218
93,178,832
93,179,441
93,180,321
93,181,697
93,182,863
93,183,730
93,184,593
93,185,129
93,186,805
93,187,816
93,188,648
93,189,731
93,190,682
93,191,450
93,192,579
93,193,134
93,194,590
93,195,638
93,196,463
93,197,180
93,198,296
93,199,569
93,200,837
94,1,643
94,2,637
94,3,148
94,4,288
94,5,473
94,6,674
94,7,487
94,8,408
94,9,323
94,10,829
94,11,216
94,12,1011
94,13,597
94,14,645
94,15,974
94,16,734
94,17,482
94,18,701
94,19,633
94,20,655
94,21,701
94,22,903
94,23,717
94,24,640
94,25,423
94,26,476
94,27,13
94,28,856
94,29,773
94,30,429
94,31,597
94,32,264
94,33,482
94,34,34
94,35,320
94,36,857
94,37,489
94,38,672
94,39,840
94,40,975
94,41,594
94,42,501
94,43,490
94,44,784
94,45,796
94,46,720
94,47,533
94,48,834
94,49,179
94,50,495
94,51,562
94,52,705
94,53,448
94,54,84
94,55,741
94,56,838
94,57,440
94,58,348
94,59,120
94,60,1104
94,61,135
94,62,692
94,63,987
94,64,308
94,65,593
94,66,583
94,67,120
94,68,306
94,69,341
94,70,242
94,71,601
94,72,678
94,73,596
94,74,432
94,75,166
94,76,411
94,77,159
94,78,117
94,79,481
94,80,14
94,81,965
94,82,329
94,83,579
94,84,804
94,85,812
94,86,767
94,87,800
94,88,825
94,89,568
94,90,456
94,91,890
94,92,709
94,93,284
94,94,0
94,95,854
94,96,632
94,97,970
94,98,922
94,99,339
94,100,550
94,101,296
94,102,337
94,103,220
94,104,430
94,105,735
94,106,772
94,107,873
94,108,713
94,109,801
94,110,812
94,111,627
94,112,509
94,113,577
94,114,720
94,115,854
94,116,402
94,117,569
94,118,1121
94,119,396
94,120,556
94,121,699
94,122,401
94,123,936
94,124,474
94,125,1089
94,126,689
94,127,686
94,128,457
94,129,680
94,130,1064
94,131,1059
94,132,785
94,133,44
94,134,999
94,135,681
94,136,1015
94,137,332
94,138,792
94,139,485
94,140,487
94,141,979
94,142,693
94,143,559
94,144,405
94,145,160
94,146,1045
94,147,311
94,148,663
94,149,347
94,150,694
94,151,745
94,152,942
94,153,278
94,154,671
94,155,513
94,156,625
94,157,327
94,158,383
94,159,606
94,160,938
94,161,1009
94,162,314
94,163,462
94,164,726
94,165,959
94,166,645
94,167,760
94,168,514
94,169,931
94,170,608
94,171,917
94,172,969
94,173,255
94,174,798
94,175,1033
94,176,746
94,177,466
94,178,728
94,179,347
94,180,540
94,181,733
94,182,699
94,183,943
94,184,619
94,185,383
94,186,727
94,187,691
94,188,561
94,189,947
94,190,493
94,191,221
94,192,757
94,193,402
94,194,633
94,195,485
94,196,556
94,197,367
94,198,205
94,199,513
94,200,822
95,1,438
95,2,801
95,3,706
95,4,725
95,5,472
95,6,734
95,7,460
95,8,566
95,9,536
95,10,63
95,11,901
95,12,265
95,13,621
95,14,410
95,15,122
95,16,241
95,17,775
95,18,526
95,19,262
95,20,261
95,21,318
95,22,74
95,23,432
95,24,710
95,25,626
95,26,552
95,27,841
95,28,49
95,29,446
95,30,843
95,31,553
95,32,650
95,33,480
95,34,847
95,35,770
95,36,72
95,37,372
95,38,187
95,39,243
95,40,733
95,41,512
95,42,353
95,43,375
95,44,229
95,45,592
95,46,441
95,47,346
95,48,367
95,49,753
95,50,365
95,51,672
95,52,559
95,53,516
95,54,870
95,55,649
95,56,461
95,57,520
95,58,516
95,59,735
95,60,254
95,61,793
95,62,533
95,63,299
95,64,680
95,65,315
95,66,286
95,67,865
95,68,555
95,69,515
95,70,745
95,71,278
95,72,506
95,73,389
95,74,611
95,75,962
95,76,683
95,77,857
95,78,754
95,79,486
95,80,841
95,81,368
95,82,528
95,83,717
95,84,404
95,85,243
95,86,130
95,87,223
95,88,57
95,89,628
95,90,601
95,91,61
95,92,345
95,93,783
95,94,854
95,95,0
95,96,287
95,97,135
95,98,549
95,99,821
95,100,630
95,101,1033
95,102,569
95,103,649
95,104,549
95,105,548
95,106,340
95,107,497
95,108,480
95,109,226
95,110,501
95,111,227
95,112,398
95,113,628
95,114,229
95,115,100
95,116,830
95,117,665
95,118,283
95,119,586
95,120,643
95,121,162
95,122,851
95,123,89
95,124,724
95,125,257
95,126,165
95,127,538
95,128,438
95,129,346
95,130,211
95,131,218
95,132,102
95,133,839
95,134,241
95,135,213
95,136,184
95,137,903
95,138,410
95,139,475
95,140,636
95,141,286
95,142,516
95,143,310
95,144,711
95,145,781
95,146,275
95,147,686
95,148,440
95,149,811
95,150,727
95,151,498
95,152,518
95,153,775
95,154,265
95,155,495
95,156,645
95,157,583
95,158,820
95,159,293
95,160,95
95,161,719
95,162,560
95,163,393
95,164,200
95,165,675
95,166,455
95,167,524
95,168,612
95,169,95
95,170,711
95,171,642
95,172,407
95,173,604
95,174,303
95,175,180
95,176,546
95,177,636
95,178,495
95,179,548
95,180,538
95,181,142
95,182,673
95,183,482
95,184,244
95,185,686
95,186,419
95,187,547
95,188,448
95,189,499
95,190,693
95,191,765
95,192,346
95,193,857
95,194,223
95,195,601
95,196,320
95,197,605
95,198,651
95,199,411
95,200,248
96,1,481
96,2,525
96,3,493
96,4,592
96,5,402
96,6,467
96,7,178
96,8,474
96,9,313
96,10,236
96,11,734
96,12,380
96,13,345
96,14,455
96,15,387
96,16,360
96,17,489
96,18,590
96,19,276
96,20,27
96,21,103
96,22,304
96,23,518
96,24,718
96,25,341
96,26,497
96,27,621
96,28,264
96,29,252
96,30,753
96,31,562
96,32,392
96,33,419
96,34,618
96,35,491
96,36,332
96,37,160
96,38,201
96,39,438
96,40,866
96,41,235
96,42,179
96,43,257
96,44,152
96,45,686
96,46,216
96,47,272
96,48,528
96,49,499
96,50,238
96,51,653
96,52,314
96,53,439
96,54,669
96,55,709
96,56,603
96,57,440
96,58,285
96,59,522
96,60,502
96,61,545
96,62,591
96,63,551
96,64,407
96,65,304
96,66,87
96,67,674
96,68,374
96,69,328
96,70,594
96,71,62
96,72,255
96,73,106
96,74,326
96,75,768
96,76,398
96,77,678
96,78,553
96,79,202
96,80,618
96,81,592
96,82,342
96,83,437
96,84,243
96,85,182
96,86,289
96,87,396
96,88,294
96,89,347
96,90,538
96,91,295
96,92,130
96,93,648
96,94,632
96,95,287
96,96,0
96,97,422
96,98,707
96,99,702
96,100,610
96,101,864
96,102,309
96,103,461
96,104,467
96,105,316
96,106,472
96,107,646
96,108,247
96,109,169
96,110,622
96,111,151
96,112,332
96,113,349
96,114,88
96,115,242
96,116,732
96,117,650
96,118,505
96,119,306
96,120,361
96,121,142
96,122,749
96,123,375
96,124,437
96,125,471
96,126,177
96,127,288
96,128,177
96,129,108
96,130,471
96,131,450
96,132,283
96,133,608
96,134,514
96,135,74
96,136,402
96,137,772
96,138,540
96,139,191
96,140,350
96,141,539
96,142,577
96,143,241
96,144,426
96,145,529
96,146,414
96,147,412
96,148,494
96,149,696
96,150,754
96,151,588
96,152,692
96,153,501
96,154,40
96,155,458
96,156,656
96,157,322
96,158,716
96,159,286
96,160,382
96,161,869
96,162,318
96,163,199
96,164,100
96,165,817
96,166,497
96,167,616
96,168,326
96,169,382
96,170,706
96,171,775
96,172,621
96,173,412
96,174,185
96,175,453
96,176,318
96,177,578
96,178,267
96,179,292
96,180,518
96,181,145
96,182,415
96,183,665
96,184,98
96,185,591
96,186,203
96,187,298
96,188,163
96,189,680
96,190,406
96,191,501
96,192,468
96,193,755
96,194,133
96,195,315
96,196,259
96,197,496
96,198,430
96,199,132
96,200,193
97,1,480
97,2,934
97,3,822
97,4,816
97,5,554
97,6,865
97,7,595
97,8,649
97,9,658
97,10,192
97,11,998
97,12,305
97,13,755
97,14,454
97,15,91
97,16,284
97,17,911
97,18,547
97,19,348
97,20,397
97,21,449
97,22,147
97,23,452
97,24,745
97,25,761
97,26,623
97,27,957
97,28,167
97,29,567
97,30,914
97,31,598
97,32,778
97,33,559
97,34,966
97,35,903
97,36,113
97,37,498
97,38,299
97,39,230
97,40,701
97,41,645
97,42,474
97,43,482
97,44,352
97,45,590
97,46,567
97,47,445
97,48,351
97,49,879
97,50,475
97,51,721
97,52,687
97,53,597
97,54,979
97,55,662
97,56,445
97,57,603
97,58,640
97,59,850
97,60,182
97,61,918
97,62,557
97,63,212
97,64,812
97,65,399
97,66,417
97,67,971
97,68,666
97,69,629
97,70,840
97,71,411
97,72,635
97,73,524
97,74,746
97,75,1068
97,76,818
97,77,959
97,78,865
97,79,621
97,80,958
97,81,301
97,82,642
97,83,851
97,84,520
97,85,359
97,86,206
97,87,236
97,88,145
97,89,762
97,90,672
97,91,148
97,92,474
97,93,872
97,94,970
97,95,135
97,96,422
97,97,0
97,98,514
97,99,903
97,100,681
97,101,1129
97,102,699
97,103,758
97,104,630
97,105,673
97,106,348
97,107,471
97,108,607
97,109,345
97,110,493
97,111,350
97,112,488
97,113,762
97,114,361
97,115,211
97,116,904
97,117,712
97,118,234
97,119,720
97,120,778
97,121,293
97,122,925
97,123,50
97,124,859
97,125,223
97,126,287
97,127,667
97,128,569
97,129,478
97,130,135
97,131,179
97,132,186
97,133,958
97,134,133
97,135,349
97,136,177
97,137,987
97,138,408
97,139,610
97,140,772
97,141,201
97,142,539
97,143,413
97,144,846
97,145,907
97,146,298
97,147,818
97,148,475
97,149,892
97,150,752
97,151,508
97,152,474
97,153,907
97,154,400
97,155,564
97,156,682
97,157,712
97,158,896
97,159,380
97,160,41
97,161,679
97,162,686
97,163,516
97,164,334
97,165,641
97,166,494
97,167,530
97,168,747
97,169,41
97,170,751
97,171,615
97,172,343
97,173,717
97,174,420
97,175,90
97,176,670
97,177,703
97,178,621
97,179,677
97,180,596
97,181,277
97,182,802
97,183,435
97,184,375
97,185,764
97,186,545
97,187,675
97,188,584
97,189,452
97,190,828
97,191,894
97,192,360
97,193,932
97,194,349
97,195,737
97,196,420
97,197,692
97,198,770
97,199,545
97,200,361
98,1,289
98,2,1199
98,3,801
98,4,656
98,5,466
98,6,1158
98,7,805
98,8,514
98,9,725
98,10,601
98,11,835
98,12,805
98,13,1031
98,14,299
98,15,600
98,16,350
98,17,1111
98,18,223
98,19,437
98,20,696
98,21,794
98,22,616
98,23,219
98,24,377
98,25,947
98,26,447
98,27,910
98,28,597
98,29,945
98,30,643
98,31,330
98,32,865
98,33,451
98,34,937
98,35,1027
98,36,479
98,37,651
98,38,508
98,39,307
98,40,187
98,41,928
98,42,607
98,43,539
98,44,746
98,45,155
98,46,920
98,47,492
98,48,186
98,49,928
98,50,551
98,51,413
98,52,1021
98,53,479
98,54,887
98,55,247
98,56,105
98,57,487
98,58,727
98,59,820
98,60,686
98,61,944
98,62,234
98,63,321
98,64,933
98,65,429
98,66,637
98,67,860
98,68,661
98,69,656
98,70,700
98,71,654
98,72,962
98,73,803
98,74,937
98,75,940
98,76,995
98,77,829
98,78,806
98,79,832
98,80,916
98,81,225
98,82,658
98,83,1106
98,84,918
98,85,771
98,86,447
98,87,333
98,88,496
98,89,1023
98,90,472
98,91,606
98,92,824
98,93,692
98,94,922
98,95,549
98,96,707
98,97,514
98,98,0
98,99,684
98,100,400
98,101,938
98,102,817
98,103,716
98,104,493
98,105,1023
98,106,236
98,107,62
98,108,954
98,109,750
98,110,111
98,111,558
98,112,468
98,113,1028
98,114,710
98,115,647
98,116,649
98,117,402
98,118,743
98,119,887
98,120,1032
98,121,583
98,122,668
98,123,537
98,124,1064
98,125,736
98,126,538
98,127,994
98,128,741
98,129,810
98,130,642
98,131,692
98,132,468
98,133,935
98,134,403
98,135,654
98,136,688
98,137,763
98,138,169
98,139,822
98,140,992
98,141,328
98,142,230
98,143,500
98,144,1018
98,145,947
98,146,805
98,147,941
98,148,269
98,149,671
98,150,350
98,151,177
98,152,48
98,153,1009
98,154,715
98,155,413
98,156,344
98,157,827
98,158,653
98,159,438
98,160,529
98,161,170
98,162,771
98,163,634
98,164,681
98,165,128
98,166,283
98,167,164
98,168,983
98,169,513
98,170,402
98,171,105
98,172,187
98,173,702
98,174,822
98,175,598
98,176,1024
98,177,474
98,178,973
98,179,794
98,180,383
98,181,608
98,182,1117
98,183,86
98,184,611
98,185,564
98,186,903
98,187,1004
98,188,845
98,189,72
98,190,1046
98,191,968
98,192,240
98,193,674
98,194,575
98,195,957
98,196,487
98,197,555
98,198,782
98,199,762
98,200,779
99,1,457
99,2,912
99,3,319
99,4,112
99,5,350
99,6,925
99,7,630
99,8,256
99,9,430
99,10,821
99,11,163
99,12,1045
99,13,819
99,14,474
99,15,939
99,16,623
99,17,765
99,18,466
99,19,561
99,20,716
99,21,798
99,22,888
99,23,521
99,24,336
99,25,652
99,26,285
99,27,331
99,28,842
99,29,918
99,30,91
99,31,362
99,32,485
99,33,344
99,34,369
99,35,613
99,36,796
99,37,543
99,38,639
99,39,711
99,40,688
99,41,774
99,42,526
99,43,463
99,44,844
99,45,536
99,46,867
99,47,479
99,48,656
99,49,462
99,50,479
99,51,274
99,52,896
99,53,307
99,54,265
99,55,459
99,56,625
99,57,301
99,58,458
99,59,311
99,60,1070
99,61,441
99,62,454
99,63,846
99,64,559
99,65,508
99,66,623
99,67,228
99,68,338
99,69,382
99,70,130
99,71,648
99,72,852
99,73,718
99,74,654
99,75,276
99,76,665
99,77,187
99,78,267
99,79,639
99,80,342
99,81,794
99,82,369
99,83,836
99,84,930
99,85,877
99,86,702
99,87,683
99,88,775
99,89,795
99,90,238
99,91,873
99,92,818
99,93,66
99,94,339
99,95,821
99,96,702
99,97,903
99,98,684
99,99,0
99,100,284
99,101,255
99,102,513
99,103,278
99,104,273
99,105,920
99,106,609
99,107,649
99,108,875
99,109,859
99,110,584
99,111,622
99,112,423
99,113,803
99,114,777
99,115,860
99,116,63
99,117,285
99,118,1104
99,119,601
99,120,789
99,121,701
99,122,65
99,123,885
99,124,741
99,125,1077
99,126,670
99,127,871
99,128,568
99,129,789
99,130,1024
99,131,1039
99,132,727
99,133,375
99,134,885
99,135,718
99,136,1003
99,137,86
99,138,599
99,139,638
99,140,721
99,141,842
99,142,463
99,143,517
99,144,671
99,145,460
99,146,1070
99,147,566
99,148,472
99,149,13
99,150,387
99,151,519
99,152,716
99,153,575
99,154,739
99,155,343
99,156,345
99,157,510
99,158,45
99,159,529
99,160,883
99,161,729
99,162,459
99,163,503
99,164,769
99,165,686
99,166,450
99,167,523
99,168,737
99,169,871
99,170,304
99,171,649
99,172,785
99,173,319
99,174,887
99,175,984
99,176,928
99,177,219
99,178,894
99,179,505
99,180,329
99,181,742
99,182,928
99,183,729
99,184,642
99,185,140
99,186,865
99,187,879
99,188,710
99,189,728
99,190,748
99,191,514
99,192,593
99,193,68
99,194,636
99,195,704
99,196,503
99,197,217
99,198,362
99,199,629
99,200,889
100,1,203
100,2,977
100,3,455
100,4,266
100,5,211
100,6,963
100,7,614
100,8,178
100,9,454
100,10,648
100,11,437
100,12,883
100,13,840
100,14,227
100,15,735
100,16,398
100,17,853
100,18,183
100,19,378
100,20,614
100,21,713
100,22,703
100,23,251
100,24,116
100,25,704
100,26,120
100,27,538
100,28,662
100,29,857
100,30,254
100,31,87
100,32,571
100,33,192
100,34,570
100,35,731
100,36,586
100,37,475
100,38,474
100,39,465
100,40,426
100,41,763
100,42,440
100,43,355
100,44,722
100,45,255
100,46,814
100,47,339
100,48,386
100,49,601
100,50,374
100,51,44
100,52,879
100,53,183
100,54,501
100,55,191
100,56,344
100,57,186
100,58,470
100,59,466
100,60,860
100,61,603
100,62,171
100,63,585
100,64,649
100,65,329
100,66,522
100,67,470
100,68,359
100,69,380
100,70,312
100,71,548
100,72,825
100,73,666
100,74,700
100,75,544
100,76,738
100,77,436
100,78,440
100,79,634
100,80,546
100,81,522
100,82,374
100,83,888
100,84,852
100,85,755
100,86,500
100,87,447
100,88,576
100,89,823
100,90,103
100,91,689
100,92,739
100,93,295
100,94,550
100,95,630
100,96,610
100,97,681
100,98,400
100,99,284
100,100,0
100,101,539
100,102,556
100,103,374
100,104,168
100,105,894
100,106,351
100,107,365
100,108,835
100,109,734
100,110,300
100,111,483
100,112,278
100,113,830
100,114,661
100,115,694
100,116,255
100,117,40
100,118,903
100,119,643
100,120,824
100,121,553
100,122,275
100,123,674
100,124,815
100,125,882
100,126,510
100,127,852
100,128,542
100,129,714
100,130,812
100,131,839
100,132,528
100,133,571
100,134,637
100,135,596
100,136,812
100,137,365
100,138,325
100,139,628
100,140,766
100,141,583
100,142,181
100,143,374
100,144,754
100,145,613
100,146,900
100,147,657
100,148,211
100,149,271
100,150,165
100,151,237
100,152,432
100,153,702
100,154,638
100,155,152
100,156,76
100,157,560
100,158,256
100,159,352
100,160,670
100,161,461
100,162,499
100,163,440
100,164,643
100,165,413
100,166,190
100,167,239
100,168,769
100,169,656
100,170,97
100,171,373
100,172,508
100,173,381
100,174,783
100,175,769
100,176,900
100,177,83
100,178,856
100,179,538
100,180,95
100,181,594
100,182,944
100,183,446
100,184,523
100,185,170
100,186,805
100,187,861
100,188,682
100,189,445
100,190,809
100,191,649
100,192,335
100,193,281
100,194,502
100,195,738
100,196,356
100,197,198
100,198,459
100,199,590
100,200,766
101,1,706
101,2,933
101,3,385
101,4,315
101,5,577
101,6,970
101,7,748
101,8,485
101,9,556
101,10,1023
101,11,132
101,12,1232
101,13,887
101,14,720
101,15,1154
101,16,858
101,17,777
101,18,721
101,19,781
101,20,883
101,21,949
101,22,1094
101,23,773
101,24,581
101,25,712
101,26,529
101,27,299
101,28,1047
101,29,1042
101,30,307
101,31,617
101,32,545
101,33,576
101,34,329
101,35,616
101,36,1018
101,37,706
101,38,847
101,39,952
101,40,933
101,41,873
101,42,703
101,43,660
101,44,1015
101,45,789
101,46,989
101,47,688
101,48,907
101,49,474
101,50,672
101,51,527
101,52,989
101,53,537
101,54,220
101,55,709
101,56,880
101,57,530
101,58,585
101,59,361
101,60,1286
101,61,431
101,62,709
101,63,1092
101,64,600
101,65,730
101,66,797
101,67,199
101,68,493
101,69,538
101,70,289
101,71,820
101,72,956
101,73,852
101,74,720
101,75,133
101,76,705
101,77,186
101,78,320
101,79,748
101,80,308
101,81,1045
101,82,524
101,83,875
101,84,1066
101,85,1046
101,86,923
101,87,921
101,88,993
101,89,859
101,90,486
101,91,1080
101,92,962
101,93,262
101,94,296
101,95,1033
101,96,864
101,97,1129
101,98,938
101,99,255
101,100,539
101,101,0
101,102,605
101,103,403
101,104,505
101,105,1018
101,106,857
101,107,904
101,108,987
101,109,1031
101,110,839
101,111,817
101,112,641
101,113,869
101,114,948
101,115,1057
101,116,293
101,117,538
101,118,1314
101,119,677
101,120,849
101,121,896
101,122,277
101,123,1105
101,124,770
101,125,1285
101,126,873
101,127,968
101,128,702
101,129,932
101,130,1242
101,131,1250
101,132,946
101,133,340
101,134,1125
101,135,897
101,136,1210
101,137,177
101,138,851
101,139,751
101,140,779
101,141,1086
101,142,717
101,143,723
101,144,700
101,145,456
101,146,1261
101,147,604
101,148,723
101,149,268
101,150,628
101,151,774
101,152,971
101,153,574
101,154,903
101,155,584
101,156,597
101,157,597
101,158,287
101,159,749
101,160,1104
101,161,976
101,162,566
101,163,671
101,164,946
101,165,936
101,166,701
101,167,778
101,168,803
101,169,1094
101,170,551
101,171,900
101,172,1037
101,173,452
101,174,1043
101,175,1205
101,176,1027
101,177,472
101,178,1004
101,179,608
101,180,579
101,181,935
101,182,991
101,183,984
101,184,825
101,185,386
101,186,993
101,187,974
101,188,827
101,189,983
101,190,788
101,191,517
101,192,840
101,193,273
101,194,828
101,195,773
101,196,713
101,197,440
101,198,448
101,199,763
101,200,1057
102,1,533
102,2,422
102,3,220
102,4,405
102,5,370
102,6,418
102,7,149
102,8,378
102,9,102
102,10,530
102,11,486
102,12,686
102,13,306
102,14,519
102,15,683
102,16,527
102,17,301
102,18,630
102,19,415
102,20,334
102,21,366
102,22,604
102,23,599
102,24,671
102,25,149
102,26,438
102,27,328
102,28,559
102,29,439
102,30,589
102,31,553
102,32,84
102,33,388
102,34,318
102,35,217
102,36,592
102,37,203
102,38,410
102,39,632
102,40,930
102,41,269
102,42,237
102,43,281
102,44,456
102,45,737
102,46,385
102,47,331
102,48,673
102,49,190
102,50,273
102,51,590
102,52,389
102,53,379
102,54,391
102,55,719
102,56,715
102,57,374
102,58,91
102,59,245
102,60,805
102,61,237
102,62,625
102,63,772
102,64,120
102,65,399
102,66,283
102,67,407
102,68,199
102,69,177
102,70,384
102,71,293
102,72,352
102,73,259
102,74,147
102,75,491
102,76,185
102,77,423
102,78,286
102,79,144
102,80,323
102,81,781
102,82,181
102,83,335
102,84,467
102,85,482
102,86,516
102,87,587
102,88,555
102,89,283
102,90,455
102,91,592
102,92,372
102,93,448
102,94,337
102,95,569
102,96,309
102,97,699
102,98,817
102,99,513
102,100,556
102,101,605
102,102,0
102,103,235
102,104,387
102,105,415
102,106,608
102,107,758
102,108,382
102,109,473
102,110,710
102,111,352
102,112,349
102,113,291
102,114,397
102,115,546
102,116,562
102,117,592
102,118,813
102,119,90
102,120,280
102,121,407
102,122,574
102,123,658
102,124,260
102,125,779
102,126,413
102,127,366
102,128,134
102,129,343
102,130,770
102,131,755
102,132,525
102,133,307
102,134,760
102,135,369
102,136,708
102,137,560
102,138,655
102,139,148
102,140,214
102,141,762
102,142,617
102,143,336
102,144,204
102,145,220
102,146,721
102,147,128
102,148,553
102,149,512
102,150,721
